id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
11457749,13389906,14225,14225,14225, 36 months,14.47,489.44,C,C2,Bakery Manager,10+ years,MORTGAGE,40000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11457749,,debt_consolidation,Debt consolidation,142xx,NY,31.95,0,20000901T000000,1,,87,14,1,15521,71.9,35,w,0,0,15935.4,15935.4,14225,1710.42,0,0,0,20150101T000000,11041,,20150101T000000,0,,1,0,Fully Paid,1,0,11,4,0.4,1,0,1,0,14.6832,20170201T000000,1,0,1
11457800,13389958,7000,7000,7000, 36 months,19.97,260.04,D,D5,CM ENGINEER,2 years,RENT,45000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11457800,,other,Other,210xx,MD,13.65,0,20101201T000000,0,,,10,0,4234,22.2,14,f,0,0,7451.48,7451.48,7000,451.48,0,0,0,20140601T000000,6671.36,,20150201T000000,0,,1,0,Fully Paid,1,0,3,3,1,1,1,1,0,6.9344,20170201T000000,1,1,1
11437639,13369823,15000,15000,15000, 36 months,21.48,568.83,E,E2,CORRETION OFFICER,10+ years,MORTGAGE,68000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11437639,  Borrower added on 02/04/14 > I would like to be debt free or as close to it as possible with this loan I can get rid of some high interest loans and credit cards all in one payment and not  try  to keep tract of what's due next I can have everything in one payment easy and simple<br>,debt_consolidation,Debt consolidation,144xx,NY,19.04,0,19960301T000000,1,36,58,11,1,10423,69,29,f,0,0,16992,16992,15000,1991.96,0,0,0,20141001T000000,13010.1,,20150201T000000,0,,1,0,Fully Paid,1,0,11,2,0.4,1,0,1,0,10.0382,20170201T000000,0,0,1
11417733,13349907,22500,22500,22500, 36 months,13.98,768.78,C,C1,Legal Secretary,3 years,MORTGAGE,84000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11417733,,debt_consolidation,Debt consolidation,300xx,GA,17.77,0,19850601T000000,1,,,25,0,38894,64.6,73,f,0,0,23982.8,23982.8,22500,1482.82,0,0,0,20140801T000000,20138.9,,20150201T000000,0,,1,0,Fully Paid,1,0,4,4,0.2,1,1,1,0,10.9826,20170201T000000,1,1,1
11407708,13339901,2500,2500,2500, 36 months,18.25,90.7,D,D3,housekeeping,8 years,MORTGAGE,22000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11407708,,debt_consolidation,Debt consolidation,480xx,MI,21.66,0,20030301T000000,4,,53,9,2,5646,67.2,14,w,0,0,2715.86,2715.86,2500,215.86,0,0,0,20140801T000000,2262.36,,20140801T000000,0,,1,0,Fully Paid,1,0,9,3,0.6,1,0,1,0,4.94727,20170201T000000,1,0,1
11407811,13340000,21000,21000,21000, 60 months,25.57,623.42,F,F5,Senior Manager,10+ years,OWN,92000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11407811,,debt_consolidation,Debt consolidation,600xx,IL,12.64,0,20020901T000000,3,43,,8,0,22904,68.2,22,w,0,0,26328.7,26328.7,21000,5328.68,0,0,0,20150201T000000,19471.1,,20150201T000000,0,43,1,0,Fully Paid,1,0,11,1,1,1,1,1,0,8.13157,20190201T000000,0,1,0
10535861,12417925,18000,18000,18000, 60 months,20.5,481.92,E,E1,Maintenance Planner,8 years,MORTGAGE,64480,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10535861,,debt_consolidation,Debt consolidation,356xx,AL,33.87,2,19990801T000000,1,6,,12,0,14276,77.2,29,f,0,0,18913.5,18913.5,18000,913.52,0,0,0,20140501T000000,17949.7,,20140501T000000,0,8,1,0,Fully Paid,1,0,9,2,0.2,0,1,1,0,8.96873,20190201T000000,0,1,0
11406239,13338427,19075,19075,19075, 60 months,22.4,531.18,E,E3,ADMINISTRATIVE ASSISTANT,10+ years,OWN,51000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11406239,,home_improvement,Home improvement,351xx,AL,25.25,1,19940301T000000,2,,33,9,2,3760,27,44,f,0,0,22156.7,22156.7,19075,3081.66,0,0,0,20141101T000000,17907.2,,20141101T000000,0,9,1,0,Fully Paid,1,0,11,2,0.6,0,0,1,0,12.4984,20190201T000000,1,0,0
11367771,13299945,12725,12725,12725, 36 months,6.62,390.71,A,A2,,3 years,MORTGAGE,100000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11367771,,credit_card,Credit card refinancing,018xx,MA,17.44,0,19870301T000000,0,,,18,0,5164,14.2,46,f,0,0,12795.2,12795.2,12725,70.2,0,0,0,20140301T000000,12795.2,,20140301T000000,0,,1,0,Fully Paid,1,0,4,6,0.4,1,1,1,0,4.68852,20170201T000000,1,1,1
11397811,13320013,24000,24000,24000, 36 months,6.03,730.46,A,A1,Senior Associate Examiner,3 years,RENT,105000,Source Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11397811,,car,Car financing,021xx,MA,5.75,0,19950701T000000,1,49,,16,0,1559,4.2,25,f,0,0,4852.75,4852.75,3767.51,1085.24,0,0,0,20141201T000000,469.99,,20150101T000000,0,,1,0,Charged Off,1,1,4,6,0.2,1,1,1,0,8.34811,20170201T000000,0,1,1
11417602,13349779,3825,3825,3825, 36 months,19.22,140.64,D,D4,Teller,6 years,RENT,26632,Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11417602,,debt_consolidation,Debt consolidation,131xx,NY,34.25,0,20050101T000000,2,,111,8,1,2670,30.7,18,f,0,0,703.2,703.2,409.8,293.4,0,0,0,20140701T000000,140.64,,20140901T000000,0,,1,0,Charged Off,1,1,7,3,0.8,1,0,1,0,6.33704,20170201T000000,1,0,1
11367779,13299952,35000,35000,35000, 60 months,21.48,956.35,E,E2,aircraft painter,10+ years,MORTGAGE,90000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11367779,,debt_consolidation,Debt consolidation,773xx,TX,16.91,3,19940601T000000,2,5,,17,0,18647,62.6,32,w,0,0,41690.4,41690.4,35000,6690.36,0,0,0,20150201T000000,32126.9,,20150201T000000,0,,1,0,Fully Paid,1,0,11,2,0.4,0,1,1,0,12.7513,20190201T000000,0,1,1
11395787,13317962,35000,35000,35000, 36 months,12.85,1176.77,B,B4,,n/a,MORTGAGE,108012,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11395787,  Borrower added on 02/04/14 > Debt Consolidation<br>,debt_consolidation,Debt consolidation,773xx,TX,18.59,0,19750201T000000,0,26,,15,0,32676,52.5,33,f,0,0,35374.8,35374.8,35000,374.8,0,0,0,20140301T000000,35374.8,,20140301T000000,0,,1,0,Fully Paid,1,0,0,5,0.8,1,1,1,1,13.0738,20170201T000000,0,1,1
11397777,13319980,5000,5000,5000, 36 months,13.98,170.84,C,C1,Esthetician,10+ years,MORTGAGE,40000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11397777,  Borrower added on 02/04/14 > Debt consolidation for slow work period<br>,debt_consolidation,Debt consolidation,063xx,CT,22.89,0,20020701T000000,0,,112,6,1,12689,63.1,10,f,0,0,5115.19,5115.19,5000,115.19,0,0,0,20140401T000000,4944.35,,20140801T000000,0,,1,0,Fully Paid,1,0,11,4,0.2,1,0,1,0,5.1252,20170201T000000,1,0,1
11397911,13320112,10000,10000,10000, 36 months,7.62,311.62,A,A3,correctional officer,10+ years,MORTGAGE,40000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11397911,,debt_consolidation,Debt consolidation,765xx,TX,18.24,0,19900501T000000,0,,,4,0,5069,28.2,34,w,0,0,10063.5,10063.5,10000,63.5,0,0,0,20140301T000000,10063.5,,20140301T000000,0,,1,0,Fully Paid,1,0,11,6,0.6,1,1,1,0,9.3486,20170201T000000,1,1,1
11367770,13299944,15000,15000,15000, 36 months,7.9,469.36,A,A4,"NetApp Capital Solutions, Operations Mgr",7 years,MORTGAGE,103400,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11367770,  Borrower added on 02/04/14 > The loan will enable me to payoff higher rate debt (all paid as agreed) and free up monthly cash flow.<br><br> Borrower added on 02/04/14 > The loan will enable me to payoff higher rate debt (all paid as agreed) and free up monthly cash flow.<br>,debt_consolidation,Debt consolidation,023xx,MA,9.67,0,20011101T000000,0,,,10,0,18202,63.4,22,f,0,0,15380.3,15380.3,15000,380.3,0,0,0,20140601T000000,13972.2,,20140601T000000,0,,1,0,Fully Paid,1,0,8,6,0.8,1,1,1,0,5.44712,20170201T000000,1,1,1
10895080,12777217,4200,4200,4200, 36 months,16.24,148.16,C,C5,Warehouse Operator ,7 years,RENT,42000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10895080,,debt_consolidation,Debt consolidation,085xx,NJ,5.09,0,20060401T000000,0,,,5,0,5209,94.7,9,f,0,0,4522.16,4522.16,4200,322.16,0,0,0,20140801T000000,3781.36,,20150201T000000,0,,1,0,Fully Paid,1,0,8,4,1,1,1,1,0,4.23314,20170201T000000,1,1,1
11377636,13309802,8400,8400,8400, 36 months,13.53,285.18,B,B5,Attorney,4 years,RENT,87000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11377636,,credit_card,Credit card refinancing,900xx,CA,34.12,0,19991001T000000,0,,,21,0,13477,72.5,62,f,0,0,9247.5,9247.5,8400,847.5,0,0,0,20141201T000000,6680.88,,20150201T000000,0,,1,0,Fully Paid,1,0,5,5,1,1,1,1,0,3.93352,20170201T000000,1,1,1
11457439,13389604,14400,14400,14400, 36 months,7.62,448.73,A,A3,ASSOCIATE MANAGER,10+ years,MORTGAGE,61000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11457439,  Borrower added on 02/03/14 > DEBT CONSOLIDATION<br>,debt_consolidation,Debt consolidation,762xx,TX,11.98,0,19980901T000000,1,,,12,0,7297,18.6,24,f,0,0,15140.1,15140.1,14400,740.06,0,0,0,20141101T000000,11550.2,,20141101T000000,0,,1,0,Fully Paid,1,0,11,6,0.6,1,1,1,0,8.82748,20170201T000000,1,1,1
11387409,13329571,16000,16000,16000, 36 months,7.9,500.65,A,A4,Engineer Manager,4 years,OWN,155000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11387409,,credit_card,Credit card refinancing,840xx,UT,19.77,0,19910101T000000,1,,,17,0,78349,60.1,59,w,0,0,16759,16759,16000,758.96,0,0,0,20141001T000000,11754.4,,20141001T000000,0,,1,0,Fully Paid,1,0,5,6,0.8,1,1,1,0,3.876,20170201T000000,1,1,1
11457610,13389768,12000,12000,12000, 36 months,6.03,365.23,A,A1,legal assistant,4 years,MORTGAGE,38000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11457610,  Borrower added on 02/04/14 > I am looking to pay off a higher interest loan and consolidate some existing debt.<br>,debt_consolidation,Debt consolidation,452xx,OH,19.52,0,20030901T000000,0,,,11,0,2830,12.3,24,f,0,0,12642.8,12642.8,12000,642.84,0,0,0,20150201T000000,8625.31,,20150201T000000,0,,1,0,Fully Paid,1,0,5,6,0.2,1,1,1,0,11.5336,20170201T000000,1,1,1
11377422,13309595,30000,30000,30000, 36 months,13.53,1018.5,B,B5,Electrical Engineer/Manager,6 years,MORTGAGE,96000,Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11377422,,debt_consolidation,Debt consolidation,306xx,GA,12.56,0,20030101T000000,1,43,,10,0,15121,51.4,24,f,0,0,8092.5,8092.5,6573.25,1519.25,0,0,0,20140701T000000,2037,,20141201T000000,0,43,1,0,Charged Off,1,1,7,5,1,1,1,1,0,12.7312,20170201T000000,0,1,0
11417283,13349479,12000,12000,12000, 36 months,10.99,392.81,B,B2,Assistant Branch Manager,2 years,OWN,79611,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11417283,,major_purchase,Major purchase,117xx,NY,10.13,0,20011001T000000,1,,,19,0,9018,43.4,23,w,0,0,12424,12424,12000,423.96,0,0,0,20140601T000000,11245.5,,20150201T000000,0,,1,0,Fully Paid,1,0,3,5,0.4,1,1,1,0,5.92094,20170201T000000,1,1,1
11386589,13328755,22750,22750,22750, 60 months,24.5,661.1,F,F3,Compliance Manager,10+ years,RENT,82000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11386589,  Borrower added on 02/03/14 > Requesting funds for additional down payment on townhouse purchase.<br>,house,Home buying,337xx,FL,15.1,2,19911001T000000,4,4,83,8,1,6252,25.6,29,f,0,0,24131.3,24131.3,22750,1381.32,0,0,0,20140501T000000,22809.1,,20140501T000000,0,4,1,0,Fully Paid,1,0,11,1,0.6,0,0,1,0,9.67463,20190201T000000,0,0,0
11447558,13379738,20000,20000,20000, 36 months,9.67,642.25,B,B1,SQL DBA,9 years,MORTGAGE,98000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11447558,"  Borrower added on 02/03/14 > This is to pay off high interest cards that I opened in college, and didn't know any better. I am advancing in my career, and would like to get these paid off, and pay a loan with a lower interest rate. The difference between the two payments will allow me to put additional money in savings.<br>",credit_card,Credit card refinancing,894xx,NV,34.36,0,19971001T000000,0,,,16,0,34465,95.7,49,f,0,0,21179,21179,20000,1179.02,0,0,0,20141001T000000,16683.3,,20150201T000000,0,,1,0,Fully Paid,1,0,10,5,0.2,1,1,1,0,7.86429,20170201T000000,1,1,1
11407557,13339754,9000,9000,9000, 36 months,9.67,289.02,B,B1,Service Manager,4 years,RENT,61000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11407557,  Borrower added on 02/03/14 > To consolidate and eliminate high interest debt.<br>,debt_consolidation,Debt consolidation,958xx,CA,21.86,0,20000301T000000,0,,,10,0,11239,87.8,28,f,0,0,9645.03,9645.03,9000,645.03,0,0,0,20141201T000000,7043.85,,20141201T000000,0,,1,0,Fully Paid,1,0,5,5,0.2,1,1,1,0,5.68564,20170201T000000,1,1,1
11437445,13369635,12000,12000,12000, 36 months,9.67,385.35,B,B1,Maintenance Manager,10+ years,MORTGAGE,80000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11437445,,credit_card,Credit card refinancing,856xx,AZ,20.31,0,19960601T000000,0,,,7,0,11978,91.4,14,f,0,0,12707.4,12707.4,12000,707.41,0,0,0,20141001T000000,10010,,20150201T000000,0,,1,0,Fully Paid,1,0,11,5,0.2,1,1,1,0,5.78025,20170201T000000,1,1,1
11367655,13299837,16000,16000,16000, 60 months,17.57,402.57,D,D2,Office Appliance Operator,10+ years,MORTGAGE,75000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11367655,,home_improvement,Home improvement,087xx,NJ,4.54,0,19961101T000000,2,,,5,0,16249,42.2,25,w,0,0,16466.1,16466.1,16000,466.07,0,0,0,20140401T000000,16063.5,,20140401T000000,0,,1,0,Fully Paid,1,0,11,3,0.4,1,1,1,0,6.44112,20190201T000000,1,1,1
11417504,13349685,24000,24000,24000, 36 months,12.85,806.93,B,B4,Assistant Nurse Manager ,2 years,RENT,160000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11417504,,debt_consolidation,Debt consolidation,951xx,CA,9.11,0,20030801T000000,2,37,,12,0,19505,37.2,28,f,0,0,25452.4,25452.4,24000,1452.4,0,0,0,20140801T000000,21417.8,,20140801T000000,0,37,1,0,Fully Paid,1,0,3,5,0.8,1,1,1,0,6.05197,20170201T000000,0,1,0
11407465,13339666,12800,12800,12800, 36 months,14.47,440.41,C,C2,Project Manager,5 years,RENT,67492,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11407465,,debt_consolidation,Debt consolidation,920xx,CA,20.79,0,20000601T000000,3,,,13,0,22391,55.7,26,f,0,0,14301.1,14301.1,12800,1501.07,0,0,0,20141201T000000,10337.4,,20150201T000000,0,,1,0,Fully Paid,1,0,6,4,0.4,1,1,1,0,7.83044,20170201T000000,1,1,1
11447515,13379697,3000,3000,3000, 36 months,14.47,103.22,C,C2,Lactation educator,2 years,RENT,46000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11447515,,debt_consolidation,Debt consolidation,917xx,CA,31.88,0,20050901T000000,1,,,20,0,13379,64.3,34,f,0,0,3172.7,3172.7,3000,172.7,0,0,0,20140701T000000,2759.82,,20141001T000000,0,,1,0,Fully Paid,1,0,3,4,0.4,1,1,1,0,2.6927,20170201T000000,1,1,1
11377539,13309708,15000,15000,15000, 36 months,6.62,460.56,A,A2,Lead Instructor,5 years,RENT,60000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11377539,,credit_card,Credit card refinancing,920xx,CA,23.9,0,19980401T000000,1,,,9,0,14167,70.5,28,w,0,0,15163.4,15163.4,15000,163.42,0,0,0,20140401T000000,14702.9,,20140401T000000,0,,1,0,Fully Paid,1,0,6,6,0.4,1,1,1,0,9.2112,20170201T000000,1,1,1
11437395,13369587,20000,20000,20000, 36 months,10.99,654.68,B,B2,First Sergeant,10+ years,RENT,79251,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11437395,,credit_card,Credit card refinancing,460xx,IN,28.73,0,20030201T000000,0,29,,12,0,19830,68.1,34,f,0,0,20706.6,20706.6,20000,706.6,0,0,0,20140601T000000,18742.6,,20140601T000000,0,29,1,0,Fully Paid,1,0,11,5,0.4,1,1,1,0,9.91301,20170201T000000,0,1,0
11397744,13319949,18000,18000,17950, 36 months,11.99,597.78,B,B3,S.V.P.,10+ years,MORTGAGE,90000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11397744,  Borrower added on 02/04/14 > I was tired of paying up to 25% interest on credit cards.<br>,credit_card,Credit card refinancing,320xx,FL,15.08,1,19880501T000000,0,8,,9,0,10779,51.8,24,f,0,0,19169.8,19116.5,18000,1169.78,0,0,0,20140901T000000,15583.1,,20140901T000000,0,10,1,0,Fully Paid,1,0,11,5,0.6,0,1,1,0,7.9704,20170201T000000,0,1,0
11425746,13357894,15000,15000,15000, 36 months,7.9,469.36,A,A4,Teacher,10+ years,MORTGAGE,83000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11425746,,debt_consolidation,Debt consolidation,930xx,CA,3.73,0,19920701T000000,0,,,4,0,8068,30.3,19,f,0,0,15409,15409,15000,409.04,0,0,0,20141001T000000,1743.52,,20141001T000000,0,,1,0,Fully Paid,1,0,11,6,0.8,1,1,1,0,6.78593,20170201T000000,1,1,1
11417527,13349707,15000,15000,15000, 36 months,10.99,491.01,B,B2,Senior Property Accountant,2 years,RENT,88000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11417527,  Borrower added on 02/04/14 > To pay off credit cards which were used to pay my daughter's college fees<br><br> Borrower added on 02/04/14 > to pay off credit cards used to pay my daughter's college tuition<br>,debt_consolidation,Debt consolidation,114xx,NY,15.34,0,19840301T000000,0,31,,12,0,14743,65.5,22,f,0,0,16117.3,16117.3,15000,1117.26,0,0,0,20141101T000000,12189.2,,20150201T000000,0,31,1,0,Fully Paid,1,0,3,5,0.4,1,1,1,0,6.69559,20170201T000000,0,1,0
7647653,9329662,21000,21000,21000, 36 months,7.62,654.39,A,A3,Charge Nurse,6 years,RENT,75000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7647653,,debt_consolidation,Debt consolidation,906xx,CA,19.42,1,19960301T000000,0,16,,11,0,6260,32.9,23,f,0,0,21263.4,21263.4,21000,263.4,0,0,0,20140401T000000,20609,,20140401T000000,0,42,1,0,Fully Paid,1,0,7,6,0.6,0,1,1,0,10.4702,20170201T000000,0,1,0
6288691,7820145,30225,30225,30225, 36 months,19.22,1111.3,D,D4,Operations Manager,3 years,RENT,72000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6288691,,debt_consolidation,Debt consolidation,360xx,AL,25.4,0,19850701T000000,0,,,7,0,57709,85.9,15,f,0,0,34594.1,34594.1,30225,4369.13,0,0,0,20141201T000000,24592.4,,20141201T000000,0,,1,0,Fully Paid,1,0,4,3,0.8,1,1,1,0,18.5217,20170201T000000,1,1,1
10946365,12848523,10000,10000,10000, 60 months,18.25,255.3,D,D3,carrier,10+ years,MORTGAGE,67073,Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10946365,  Borrower added on 02/03/14 > I want to consolidate all of my bills and pay just one loan.<br>,credit_card,Credit card refinancing,481xx,MI,15,0,19950701T000000,1,44,,11,0,10688,79.8,33,w,0,0,1531.8,1531.8,643.33,888.47,0,0,0,20140801T000000,255.3,,20141101T000000,0,44,1,0,Charged Off,1,1,11,3,0.6,1,1,1,0,4.56756,20190201T000000,0,1,0
11355746,13287912,8000,8000,8000, 36 months,16.24,282.21,C,C5,General Manager,9 years,RENT,50000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11355746,  Borrower added on 02/03/14 > I would like to consolidate the credit cards that I have that have higher interest rates and it would make it easier to have one solid payment instead of having them broke up through out the month.<br>,debt_consolidation,Debt consolidation,891xx,NV,12.31,0,20070101T000000,0,,,9,0,8393,71.7,19,f,0,0,8798.41,8798.41,8000,798.41,0,0,0,20141001T000000,6822.94,,20150201T000000,0,,1,0,Fully Paid,1,0,10,4,1,1,1,1,0,6.77304,20170201T000000,1,1,1
7054889,8717037,2150,2150,2150, 36 months,12.85,72.29,B,B4,Mortgage QA,< 1 year,RENT,49000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7054889,,debt_consolidation,Debt consolidation,982xx,WA,5.54,0,20000301T000000,1,49,,4,0,6080,69.9,14,w,0,0,2280.11,2280.11,2150,130.11,0,0,0,20140801T000000,1918.66,,20140801T000000,0,49,1,0,Fully Paid,1,0,1,5,0.8,1,1,1,1,1.77037,20170201T000000,0,1,0
